EventDate,GroupName,SiteName,SiteID,site_latitude,site_longitude,site_altitude,colony_avg
2022-09-23 14:00:00,Flint Riverkeeper,Un-named trib of Town Branch at West Main,6723,32.8897,-84.3324,211.91,400.0
2022-09-24 09:45:00,MOST (Madison-Oglethorpe Stream Team),Gina's Creek,7146,34.0361,-83.1714,180.43,66.0
2022-09-24 10:10:00,High Falls Lake Association,Buck Creek,1385,33.1848,-84.0333,181.93,33.0
2022-09-24 10:25:00,High Falls Lake Association,Brushy Creek,1386,33.1887,-84.0333,181.49,0.0
2022-09-24 10:40:00,High Falls Lake Association,Light Line,1390,33.1925,-84.0245,190.4,66.0
2022-09-24 10:55:00,High Falls Lake Association,Mid Lake [High Falls Lake],1389,33.1992,-84.0317,190.73,0.0
2022-09-24 10:55:00,High Falls Lake Association,Tawaliga River,1746,33.1811,-84.0154,179.775345,0.0
2022-09-24 11:15:00,MOST (Madison-Oglethorpe Stream Team),S.Fork Broad River at Watson Mill  Bridge State Park,7211,34.0265,-83.075,159.69,100.0
2022-09-24 13:00:00,MOST (Madison-Oglethorpe Stream Team),"Brush Creek, Tesanovich Property",7224,34.0646,-83.1831,196.52,133.0
2022-09-24 13:15:00,Friends of Mulberry Creek,Mulberry Creek,387,33.957,-84.3957,252.736557,300.0
2022-09-24 16:30:00,Hiwassee River Watershed Coalition,Butternut Creek Headwaters,5195,34.9022,-83.9245,607.23,133.0
2022-09-24 17:15:00,Christine Brackenrich,Ludie Creek at Simpsonwood Park,7337,33.9827,-84.2436,273.91,300.0
2022-09-25 09:00:00,Hiwassee River Watershed Coalition,Hightower Creek (CHAT 7),2850,34.9161,-83.6986,591.52,300.0
2022-09-25 09:25:00,Hiwassee River Watershed Coalition,CHAT 5 - Lower Hiwassee River,2846,34.9118,-83.7088,588.00293,400.0
2022-09-25 16:30:00,Sierra Club Cobb Centennial Group,Rottenwood Creek,504,33.8805,-84.4513,234.42,66.0
2022-09-25 16:30:00,Beving on Allatoona,Allatoona Lake Across From Dallas Landing,5243,34.07,-84.7076,259.73,566.0
2022-09-25 17:30:00,Wood Family,poplar creek,7355,33.8815,-84.5079,309.2,266.0
2022-09-26 17:30:00,Ogeechee Riverkeeper,Little Lotts Creek-Zetterower Bridge,7295,32.4352,-81.7819,61.45,33.0
2022-09-26 17:35:00,Ogeechee Riverkeeper,Little Lotts at corner of Zetterower and Fair rds.,7178,32.4351,-81.7822,61.53,166.0
2022-09-27 09:29:00,Hiwassee River Watershed Coalition,NOT 2 Arkaqua Creek,2712,34.8405,-83.9338,556.555969,666.0
2022-09-27 09:45:00,Hiwassee River Watershed Coalition,NOT 3 Nottely River,2713,34.8402,-83.9331,554.74,300.0
2022-09-27 09:45:00,Flint Riverkeeper,Radium Springs,5357,31.5202,-84.14,51.93,0.0
2022-09-27 10:10:00,AAAS Stream Stompers,Hollow Creek 2,954,33.3434,-81.8222,39.512642,166.0
2022-09-27 10:40:00,AAAS Stream Stompers,Hollow Creek 1,953,33.3345,-81.8534,35.055412,33.0
2022-09-27 13:30:00,SCFP Stream Team,Cambarus Creek,7364,34.1485,-84.0427,339.14,0.0
2022-09-27 13:30:00,FRC Systems,James Creek,7444,34.1299,-84.1161,286.76,366.0
2022-09-27 14:35:00,Hiwassee River Watershed Coalition,Hog Creek at Barrett Farm,6734,34.944,-83.7906,593.32,266.0
2022-09-28 10:05:00,Upper Chattahoochee Trout Unlimited,Ball Mill Creek,2368,33.9787,-84.3208,268.422729,133.0
2022-09-28 10:08:00,Hiwassee River Watershed Coalition,Brasstown Creek at Misty Creek subdivision,5000,34.984,-83.8886,522.4,133.0
2022-09-30 13:20:00,GSW Sciences,Muckalee Creek at Three Bridges Road,5404,31.9394,-84.2084,87.54,133.0
2022-09-30 14:58:00,Piedmont University,Camp Creek,1858,34.5674,-83.5397,397.217072,33.0
2022-10-01 08:00:00,Kiwanis Club of Forsyth County,Settingdown Creek at Pools Mill Bridge,7378,34.291,-84.2421,313.85,0.0
2022-10-01 19:00:00,Anne Ledbetter,Poplar Creek,2500,33.8797,-84.4948,291.483276,233.0
2022-10-02 07:04:00,Riffle Beetles,Broad River-Briar's Landing,6680,34.074,-83.0043,128.63,66.0
2022-10-03 09:10:00,Middle Savannah River Sentinels,Butler Creek,2402,33.4088,-82.0796,61.09,200.0
2022-10-03 09:10:00,Middle Savannah River Sentinels,Butler Creek,2402,33.4088,-82.0796,61.09,200.0
2022-10-03 11:15:00,Hiwassee River Watershed Coalition,Peachtree Creek below Slow Cr,7368,35.0794,-83.9588,481.81,166.0
2022-10-04 09:20:00,Middle Savannah River Sentinels,Euchee Creek Site 4,971,33.5555,-82.1797,62.68,300.0
2022-10-04 10:15:00,Middle Savannah River Sentinels,Upper Kiokee Creek,7317,33.5417,-82.3151,86.62,400.0
2022-10-04 13:15:00,Hiwassee River Watershed Coalition,Hiwassee River at Tusquittee Road,4274,35.0557,-83.8162,541.16,33.0
2022-10-04 13:35:00,Hiwassee River Watershed Coalition,Nottely River above Ranger Comm Center,7400,35.0197,-84.1283,472.61,66.0
2022-10-05 10:00:00,Chemours,Altamaha River at Williamsburg Landing,7452,31.5086,-81.6591,8.34,0.0
2022-10-05 10:00:00,Chemours,Satilla Creek at Empire Rd,7453,31.585,-81.9786,29.94,333.0
2022-10-05 10:00:00,Chemours,Little McMillen Creek at Bethlehem Rd,7454,31.5928,-81.8444,13.37,100.0
2022-10-05 10:00:00,Chemours,Penholloway Creek at Bethlehem Rd,7455,31.5713,-81.8012,12.47,33.0
2022-10-05 10:34:00,RVRC,Pataula Creek at US Hwy 82,7457,31.8184,-84.9739,67.54,233.0
2022-10-05 10:49:00,RVRC,Pataula Creek at County Road 84,7458,31.8331,-84.9475,73.07,166.0
2022-10-05 11:11:00,RVRC,Holanna Creek at County Road 31,7459,31.7985,-84.8931,81.63,300.0
2022-10-05 11:51:00,RVRC,Pataula Creek at County Road 31,7460,31.8482,-84.902,74.89,233.0
2022-10-05 13:03:00,RVRC,Hodchodkee Creek at Wesley Chapel Road,7462,31.9692,-84.8943,96.27,66.0
2022-10-05 15:00:00,Fernandina Beach High School,Egan's Creek Greenway 1,5202,30.6666,-81.4406,-0.58,133.0
2022-10-05 15:13:00,RVRC,Pataula Creek at US Hwy 27,7465,31.9341,-84.8017,90.16,100.0
2022-10-05 15:37:00,RVRC,Pataula Creek at County Road 145,7466,31.9591,-84.7464,99.32,300.0
2022-10-05 16:45:00,Hiwassee River Watershed Coalition,Brasstown Creek at Oland,4019,35.0273,-83.9549,485.76,66.0
2022-10-05 17:30:00,Lakewood Colony,Detention pond on tributary of Rubes Creek,869,34.0561,-84.4971,283.80954,0.0
2022-10-06 14:35:00,Hiwassee River Watershed Coalition,Passmore Branch,7154,35.0676,-83.8719,522.73,33.0
2022-10-08 10:00:00,Leita Thompson Park,Leita Park Stream near Bridge 2,7406,34.0692,-84.404,297.36,366.0
2022-10-08 11:30:00,River Runners of Ball Ground,Etowah at River House near Airport Dr,6745,34.2969,-84.41,279.23,33.0
2022-10-08 11:30:00,River Runners of Ball Ground,Creek at River House near Airport Dr,6750,34.2966,-84.4107,276.53,33.0
2022-10-10 13:12:00,Stephen Thomas,Noses Creek at Silver Comet Trail,5204,33.8568,-84.6544,270.38,133.0
2022-10-10 21:00:00,Yellow River Water Trail-Gwinnett,Yellow River-Five Forks Trickum Bridge,3979,33.8738,-84.0836,254.84,100.0
2022-10-10 21:00:00,Yellow River Water Trail-Gwinnett,Watson Creek at Rivermist Dr,5362,33.861,-84.0722,254.46,200.0
2022-10-10 21:00:00,Yellow River Water Trail-Gwinnett,Yellow River - Norris Lake Dr.,6829,33.7587,-84.0479,220.33,0.0
2022-10-10 21:00:00,Yellow River Water Trail-Gwinnett,Yellow River at Pleasant Hill Rd bridge,7333,33.7336,-84.0614,215.48,0.0
2022-10-10 22:00:00,Yellow River Water Trail-Gwinnett,Yellow River-Ross Rd/Vecoma,3838,33.8301,-84.0814,243.51,66.0
2022-10-12 10:15:00,Hiwassee River Watershed Coalition,Hiwassee River below Brasstown Creek,7187,35.0668,-83.973,474.47,100.0
2022-10-13 09:00:00,Lake Sovereign,Lake Sovereign - CHD,6866,34.1628,-84.5329,273.27,200.0
2022-10-14 10:15:00,Hiwassee River Watershed Coalition,Town Creek at Anderson St,7411,35.0435,-83.8153,548.99,200.0
2022-10-14 10:15:00,Hiwassee River Watershed Coalition,Town Creek at Anderson St,7411,35.0435,-83.8153,548.99,200.0
2022-10-14 11:00:00,MLA Crew,Talking Rock Creek,7486,34.5083,-84.5049,335.28,333.0
2022-10-14 13:00:00,Hiwassee River Watershed Coalition,Tusquitee Creek at the old ford,4725,35.0766,-83.7761,567.85,33.0
2022-10-15 10:30:00,Sierra Club Cobb Centennial Group,Rottenwood Creek,504,33.8805,-84.4513,234.42,166.0
2022-10-15 15:15:00,Earth First,Noonday Creek south of New Chastain Rd.,4967,34.0331,-84.5392,276.74,33.0
2022-10-16 14:10:00,John Stephan,Brushy Creek near Chattahoochee River confluence,7194,34.041,-84.1066,275.16,266.0
2022-10-16 15:30:00,Upper Etowah Alliance AAS,Lake Allatoona - JD's by the Lake,7209,34.1638,-84.581,255.0,0.0
2022-10-16 16:08:00,"Bet Haverim, Haverim Beyachad ",South Fork Peachtree Creek,1180,33.8044,-84.293,273.74704,66.0
2022-10-17 10:30:00,Upper Etowah Alliance AAS,unnamed tributary to Etowah River,2937,34.2412,-84.4902,264.92,33.0
2022-10-17 11:00:00,Sierra Club Cobb Centennial Group,Rottenwood Creek,704,33.9284,-84.4833,281.720856,66.0
2022-10-17 11:30:00,Hiwassee River Watershed Coalition,Hiwassee River below Fires Creek,5180,35.0699,-83.8753,521.04,33.0
2022-10-17 12:35:00,Hiwassee River Watershed Coalition,Bearmeat Creek (CHAT 6),2847,34.9228,-83.7156,590.3,233.0
2022-10-17 15:45:00,Chemours,Little Satilla,3718,31.3511,-82.0336,15.0,0.0
2022-10-18 15:20:00,Jleichter,Little Ivy Creek,7359,34.0722,-83.9399,339.0,166.0
2022-10-18 16:15:00,Village North Highlands Subdivision,Tributary of Willeo Creek,2461,34.0458,-84.4361,303.690002,66.0
2022-10-18 16:15:00,Village North Highlands Subdivision,Tributary of Willeo Creek,2461,34.0458,-84.4361,303.690002,66.0
2022-10-18 17:15:00,Friends of Peachtree Hills Park,Peachtree Hills Park,2033,33.818,-84.3783,256.479279,133.0
2022-10-20 10:30:00,Hiwassee River Watershed Coalition,Upper Hiwassee River (HIW 1),2699,34.9027,-83.7229,591.74,33.0
2022-10-21 15:35:00,Piedmont University,Camp Creek,1858,34.5674,-83.5397,397.217072,0.0
2022-10-22 08:28:00,Georgia Southern University Freshwater Ecology Lab,Beautiful Eagle Creek,3895,32.4324,-81.782,61.88,333.0
2022-10-22 10:14:00,Satilla Riverkeeper & Friends,Big Satilla Creek,6855,31.6583,-82.4317,49.8,100.0
2022-10-22 10:45:00,Hiwassee River Watershed Coalition,Fires Creek- Site 1,3656,35.0967,-83.8403,795.35,66.0
2022-10-22 11:16:00,Southern Georgia Regional Commission,Hurricane Creek at Hwy 32,6980,31.539,-82.4462,47.23,233.0
2022-10-22 11:59:00,Southern Georgia Regional Commission,Little Hurricane Creek at SR 32,6981,31.5449,-82.5447,55.52,366.0
2022-10-22 13:14:00,Satilla Riverkeeper & Friends,Satilla River - GA 158 ,4041,31.3027,-82.561,33.57,66.0
2022-10-22 14:16:00,Satilla Riverkeeper & Friends,Satilla River - GA 64,4040,31.3366,-82.7684,39.91,200.0
2022-10-22 14:59:00,Satilla Riverkeeper & Friends,Pudding Creek - US 441,4039,31.3649,-82.8386,43.95,33.0
2022-10-22 22:10:00,High Falls Lake Association,Buck Creek,1385,33.1848,-84.0333,181.93,33.0
2022-10-22 22:25:00,High Falls Lake Association,Brushy Creek,1386,33.1887,-84.0333,181.49,0.0
2022-10-22 22:35:00,High Falls Lake Association,Light Line,1390,33.1925,-84.0245,190.4,0.0
2022-10-22 22:50:00,High Falls Lake Association,Mid Lake [High Falls Lake],1389,33.1992,-84.0317,190.73,0.0
2022-10-22 23:05:00,High Falls Lake Association,Tawaliga River,1746,33.1811,-84.0154,179.775345,0.0
2022-10-23 11:00:00,Flint Riverkeeper,Radium Springs,5357,31.5202,-84.14,51.93,33.0
2022-10-23 13:40:00,Hiwassee River Watershed Coalition,Greasy Creek in Brasstown,7160,35.0221,-83.9438,495.12,66.0
2022-10-23 16:14:00,Christine Brackenrich,Ludie Creek at Simpsonwood Park,7337,33.9827,-84.2436,273.91,66.0
2022-10-24 10:15:00,Upper Chattahoochee Trout Unlimited,Crooked Creek,2370,33.9472,-84.2293,285.93338,0.0
2022-10-24 11:05:00,Upper Chattahoochee Trout Unlimited,Marlborough Creek,2372,33.9819,-84.3103,266.704529,66.0
2022-10-24 17:00:00,Beving on Allatoona,Allatoona Lake Across From Dallas Landing,5243,34.07,-84.7076,259.73,66.0
2022-10-25 10:00:00,Hiwassee River Watershed Coalition,Valley River- VR-01 at Valley River Park,4052,35.2064,-83.8156,537.07,33.0
2022-10-25 10:10:00,Upper Chattahoochee Trout Unlimited,Ball Mill Creek,2368,33.9787,-84.3208,268.422729,33.0
2022-10-25 10:20:00,Flint Riverkeeper,Flint River Pobiddy Rd,5459,32.7766,-84.3701,122.23,100.0
2022-10-25 11:00:00,Hiwassee River Watershed Coalition,"Valley River near ""Middle Valley""",5065,35.1534,-83.9501,481.87,66.0
2022-10-25 11:00:00,Flint Riverkeeper,Potato Creek Pobiddy Rd,5455,32.7936,-84.3595,119.83,0.0
2022-10-25 12:30:00,Flint Riverkeeper,Town Branch Creek,5456,32.8839,-84.3378,207.04,266.0
2022-10-25 13:10:00,Flint Riverkeeper,Un-named trib of Town Branch at West Main,6723,32.8897,-84.3324,211.91,300.0
2022-10-25 23:45:00,Flint Riverkeeper,Bell Creek,5457,32.8379,-84.3588,160.71,33.0
2022-10-27 07:45:00,Butler Creek Kennesaw,Southern Tributary of Butler Creek,2006,34.0097,-84.6272,307.337158,566.0
2022-10-27 09:00:00,Butler Creek Kennesaw,Butler Creek @ Mack Dobbs Road,5503,34.0172,-84.6429,305.35,400.0
2022-10-27 09:46:00,Hiwassee River Watershed Coalition,NOT 2 Arkaqua Creek,2712,34.8405,-83.9338,556.555969,333.0
2022-10-27 10:12:00,Concord Woolen Mill,Nickajack Creek at Concord Woolen Mill ruins,5303,33.8493,-84.5562,269.25,433.0
2022-10-27 10:15:00,Hiwassee River Watershed Coalition,NOT 3 Nottely River,2713,34.8402,-83.9331,554.74,133.0
2022-10-27 10:30:00,Butler Creek Kennesaw,Proctor Creek at Legacy Park Amphitheater,6752,34.0521,-84.6356,286.12,366.0
2022-10-27 14:45:00,FRC Systems,James Creek,7444,34.1299,-84.1161,286.76,333.0
2022-10-27 15:56:00,Bent Tree StreamKeepers,Long Swamp Creek at Memorial Garden Trail,5484,34.4911,-84.3759,444.9,0.0
2022-10-27 16:14:00,Bent Tree StreamKeepers,Mulligans Creek,5485,34.4887,-84.366,460.34,33.0
2022-10-27 16:22:00,Bent Tree StreamKeepers,Long Swamp Creek at Beaver Run Trail,5483,34.5009,-84.3619,468.73,0.0
2022-10-27 16:27:00,Bent Tree StreamKeepers,Coffey Cove Creek,5486,34.4962,-84.3604,461.97,33.0
2022-10-27 16:27:00,Bent Tree StreamKeepers,lower Sallie Doss Stream,7249,34.4947,-84.3629,463.7,200.0
2022-10-28 00:03:00,Hiwassee River Watershed Coalition,Nottely River below Nottely Dam,7185,34.9631,-84.0871,492.37,33.0
2022-10-28 09:58:00,AAAS Stream Stompers,Hollow Creek 2,954,33.3434,-81.8222,39.512642,100.0
2022-10-28 10:30:00,MOST (Madison-Oglethorpe Stream Team),Gina's Creek,7146,34.0361,-83.1714,180.43,233.0
2022-10-28 10:33:00,AAAS Stream Stompers,Hollow Creek 1,953,33.3345,-81.8534,35.055412,100.0
2022-10-28 11:15:00,Hiwassee River Watershed Coalition,Dooley Creek at Firefox,4719,34.9656,-84.1116,511.02,233.0
2022-10-28 11:15:00,MOST (Madison-Oglethorpe Stream Team),S.Fork Broad River at Watson Mill  Bridge State Park,7211,34.0265,-83.075,159.69,166.0
2022-10-28 13:30:00,Upper Etowah Alliance AAS,Etowah River at Castleberry Bridge Rd.,7279,34.4725,-84.037,370.84,133.0
2022-10-28 14:00:00,Upper Etowah Alliance AAS,Etowah River at Hwy. 9,7278,34.5149,-84.06,393.93,66.0
2022-10-28 14:30:00,Hiwassee River Watershed Coalition,Hog Creek at Barrett Farm,6734,34.944,-83.7906,593.32,100.0
2022-10-28 14:30:00,Upper Etowah Alliance AAS,Etowah River at Hightower Church Rd.,7277,34.5932,-84.0779,440.3,0.0
2022-10-28 14:45:00,GSW Sciences,Muckalee Creek at Three Bridges Road,5404,31.9394,-84.2084,87.54,233.0
2022-10-28 16:00:00,Wood Family,poplar creek,7355,33.8815,-84.5079,309.2,66.0
2022-10-29 09:00:00,Upper Etowah Alliance AAS,Canton Creek,3721,34.2458,-84.3617,344.02,266.0
2022-10-29 09:36:00,Blanket's Creek Project,Blanket's Creek,2065,34.1595,-84.5554,256.057007,33.0
2022-10-29 10:00:00,Upper Etowah Alliance AAS,"Gober Beach, Etowah River",3426,34.2654,-84.5878,306.043762,0.0
2022-10-29 10:00:00,H2 Crew,Little River tributary of Lake Allatoona.,7379,34.1567,-84.5789,255.0,33.0
2022-10-29 10:10:00,Upper Etowah Alliance AAS,unnamed tributary to Etowah River,2937,34.2412,-84.4902,264.92,66.0
2022-10-29 10:25:00,Upper Etowah Alliance AAS,ET3 - Etowah River at Hwy 9,7184,34.3575,-84.1135,321.88,66.0
2022-10-29 10:27:00,Upper Etowah Alliance AAS,Canton Creek,1235,34.2298,-84.4918,262.24,100.0
2022-10-29 10:30:00,Upper Etowah Alliance AAS,tributary to Canton Creek,2473,34.2321,-84.4906,263.493622,166.0
2022-10-29 10:30:00,Upper Etowah Alliance AAS,Etowah River,5505,34.2272,-84.4959,259.0,166.0
2022-10-29 10:45:00,Upper Etowah Alliance AAS,Lewis Park creek - tributary to Lake Allatoona,6963,34.1526,-84.5827,264.25,166.0
2022-10-29 10:55:00,Upper Etowah Alliance AAS,Etowah River at Kelly Bridge Canoe and Kayak Launch,7506,34.3527,-84.2057,305.24,66.0
2022-10-29 11:00:00,Upper Etowah Alliance AAS,Lake Allatoona - JD's by the Lake,7209,34.1638,-84.581,255.0,100.0
2022-10-29 11:20:00,Upper Etowah Alliance AAS,Amicalola River at Edge of the World,7507,34.4268,-84.2118,380.47,0.0
2022-10-29 12:00:00,Hiwassee River Watershed Coalition,Peachtree Creek below Slow Cr,7368,35.0794,-83.9588,481.81,200.0
2022-10-29 12:05:00,Thomasville Seed Ochlockonee,Olive Creek- Metcalf after RXR,7491,30.834,-83.9593,74.57,520.0
2022-10-29 12:16:00,Upper Etowah Alliance AAS,ET2 - Etowah River @ Eagles Beak,7183,34.314,-84.2268,291.8,0.0
2022-10-29 12:30:00,Thomasville Seed Ochlockonee,Olive Creek- Remington Ave,7489,30.8353,-83.9604,76.62,220.0
2022-10-29 12:40:00,Upper Etowah Alliance AAS,ET1 - Etowah River,7182,34.2428,-84.4825,266.15,0.0
2022-10-29 12:42:00,Upper Etowah Alliance AAS,Settingdown Creek at Poole's Mill Park,7275,34.291,-84.2424,313.76,200.0
2022-10-29 13:00:00,Thomasville Seed Ochlockonee,Olive Creek US HWY 19 after Heritage,7490,30.8049,-83.9371,54.64,480.0
2022-10-29 14:00:00,Thomasville Seed Ochlockonee,Oquina Creek-Old Albany Road,7488,30.8557,-83.9958,63.1,300.0
2022-10-29 14:00:00,Upper Etowah Alliance AAS,Jug Creek,7498,34.2471,-84.5356,265.91,0.0
2022-10-29 14:25:00,Thomasville Seed Ochlockonee,Oquina Creek- Cassidy Road,7484,30.8716,-83.9917,64.11,200.0
2022-10-29 23:20:00,Thomasville Seed Ochlockonee,Wards Creek- Habersham Road,7493,30.8023,-83.9954,71.49,300.0
2022-10-29 23:25:00,Thomasville Seed Ochlockonee,Olive Creek- Old Monticello Rd w of Robinhood,7492,30.8206,-83.9592,66.44,660.0
2022-10-30 08:10:00,Hiwassee River Watershed Coalition,Hightower Creek (CHAT 7),2850,34.9161,-83.6986,591.52,33.0
2022-10-30 14:00:00,Ogeechee Riverkeeper,Fifteenmile Creek,3887,32.3919,-82.0145,47.22,200.0
2022-10-30 14:40:00,Ogeechee Riverkeeper,Canoochee River,3889,32.3835,-82.1284,50.24,133.0
2022-10-30 14:44:00,Stone Mountain Park Education Department,Beaver Creek,2443,33.8143,-84.1601,275.858246,100.0
2022-10-30 20:30:00,Hiwassee River Watershed Coalition,CHAT 5 - Lower Hiwassee River,2846,34.9118,-83.7088,588.00293,166.0
2022-10-31 13:27:00,Ogeechee Riverkeeper,Little Lotts at corner of Zetterower and Fair rds.,7178,32.4351,-81.7822,61.53,400.0
2022-10-31 13:33:00,Ogeechee Riverkeeper,Little Lotts Creek-Zetterower Bridge,7295,32.4352,-81.7819,61.45,33.0
2022-10-31 15:30:00,Hiwassee River Watershed Coalition,Butternut Creek Headwaters,5195,34.9022,-83.9245,607.23,33.0
2022-10-31 16:30:00,Hiwassee River Watershed Coalition,Hyatt Creek at Marble Springs OEA,5379,35.1799,-83.9197,503.79,0.0
2022-11-01 10:23:00,RVRC,Pataula Creek at US Hwy 82,7457,31.8184,-84.9739,67.54,200.0
2022-11-01 10:41:00,RVRC,Pataula Creek at County Road 84,7458,31.8331,-84.9475,73.07,66.0
2022-11-01 11:03:00,RVRC,Holanna Creek at County Road 31,7459,31.7985,-84.8931,81.63,66.0
2022-11-01 11:36:00,RVRC,Pataula Creek at County Road 31,7460,31.8482,-84.902,74.89,233.0
2022-11-01 13:03:00,RVRC,Hodchodkee Creek at Wesley Chapel Road,7462,31.9692,-84.8943,96.27,66.0
2022-11-01 13:10:00,Children of the Deer,Olley Creek,7377,33.9346,-84.5455,322.32,166.0
2022-11-01 14:58:00,RVRC,Pataula Creek at US Hwy 27,7465,31.9341,-84.8017,90.16,66.0
2022-11-01 15:25:00,RVRC,Pataula Creek at County Road 145,7466,31.9591,-84.7464,99.32,100.0
2022-11-01 17:15:00,Wood Family,poplar creek,7355,33.8815,-84.5079,309.2,66.0
2022-11-02 14:56:00,Fernandina Beach High School,Egan's Creek Greenway 2,5203,30.6587,-81.4419,-0.41,33.0
2022-11-02 17:45:00,Lakewood Colony,Detention pond on tributary of Rubes Creek,869,34.0561,-84.4971,283.80954,0.0
2022-11-05 09:00:00,Middle Savannah River Sentinels,Reed Creek at Sandlewood Drive,5166,33.4991,-82.1208,105.92,100.0
2022-11-05 10:30:00,Middle Savannah River Sentinels,Upper Reed Creek,4871,33.5103,-82.1122,94.74,166.0
2022-11-05 11:05:00,Middle Savannah River Sentinels,Reed Creek,975,33.5352,-82.0838,69.33,433.0
2022-11-06 11:30:00,River Runners of Ball Ground,Etowah at River House near Airport Dr,6745,34.2969,-84.41,279.23,133.0
2022-11-06 11:30:00,River Runners of Ball Ground,Creek at River House near Airport Dr,6750,34.2966,-84.4107,276.53,66.0
2022-11-07 10:20:00,Middle Savannah River Sentinels,Butler Creek,2402,33.4088,-82.0796,61.09,400.0
2022-11-07 16:00:00,SCFP Stream Team,Cambarus Creek,7364,34.1485,-84.0427,339.14,0.0
2022-11-08 08:15:00,Riffle Beetles,Broad River-Briar's Landing,6680,34.074,-83.0043,128.63,33.0
2022-11-08 09:23:00,Riffle Beetles,Broad River at Peyton Ferry,5275,34.1267,-83.0489,154.09,300.0
2022-11-08 10:20:00,Middle Savannah River Sentinels,Euchee Creek Site 4,971,33.5555,-82.1797,62.68,100.0
2022-11-08 10:23:00,Riffle Beetles,Scull Shoals at David Homes Church Road,5350,34.1566,-83.1001,164.57,466.0
2022-11-08 10:23:00,Riffle Beetles,Scull Shoals at David Homes Church Road,5350,34.1566,-83.1001,164.57,100.0
2022-11-08 10:27:00,Riffle Beetles,Mill Shoal Creek at King Hall Mill Rd,5298,34.1589,-83.0657,158.44,466.0
2022-11-08 11:05:00,Middle Savannah River Sentinels,Upper Kiokee Creek,7317,33.5417,-82.3151,86.62,300.0
2022-11-08 12:42:00,Chemours,Burnt Fort Landing,3716,30.9456,-81.8992,0.0,0.0
2022-11-08 13:12:00,Chemours,Buffalo Creek,3717,31.1197,-81.9515,8.08,166.0
2022-11-08 13:12:00,Chemours,Buffalo Creek,3717,31.1197,-81.9515,8.08,166.0
2022-11-08 13:51:00,Chemours,Little Satilla,3718,31.3511,-82.0336,15.0,233.0
2022-11-09 11:00:00,MLA Crew,Talking Rock Creek,7486,34.5083,-84.5049,335.28,266.0
2022-11-12 12:15:00,Sierra Club Cobb Centennial Group,Rottenwood Creek,504,33.8805,-84.4513,234.42,566.0
2022-11-12 14:45:00,Earth First,Noonday Creek south of New Chastain Rd.,4967,34.0331,-84.5392,276.74,166.0
2022-11-13 11:30:00,Turkey Feather,Theater Creek,7315,33.9031,-84.53,314.67,0.0
2022-11-14 11:00:00,Piedmont University,Camp Creek,1858,34.5674,-83.5397,397.217072,33.0
2022-11-14 14:17:00,Village North Highlands Subdivision,Tributary of Willeo Creek,2461,34.0458,-84.4361,303.690002,33.0
2022-11-14 14:17:00,Village North Highlands Subdivision,Tributary of Willeo Creek,2461,34.0458,-84.4361,303.690002,33.0
2022-11-16 08:40:00,Lake Sovereign,Lake Sovereign - CHD,6866,34.1628,-84.5329,273.27,100.0
2022-11-16 15:15:00,Children of the Deer,Olley Creek,7377,33.9346,-84.5455,322.32,266.0
2022-11-17 07:45:00,Butler Creek Kennesaw,Southern Tributary of Butler Creek,2006,34.0097,-84.6272,307.337158,133.0
2022-11-17 09:00:00,Butler Creek Kennesaw,Butler Creek @ Mack Dobbs Road,5503,34.0172,-84.6429,305.35,333.0
2022-11-17 10:00:00,WWALS_Watershed Coalition,Alapaha River at Naylor Park Beach,6564,30.9254,-83.0385,42.41,33.0
2022-11-17 22:30:00,Butler Creek Kennesaw,Proctor Creek at Legacy Park Amphitheater,6752,34.0521,-84.6356,286.12,100.0
2022-11-19 11:00:00,Sierra Club Cobb Centennial Group,Rottenwood Creek,704,33.9284,-84.4833,281.720856,66.0
2022-11-19 17:55:00,River Walkers,Unknown,4295,34.046,-84.1145,291.75,433.0
2022-11-20 11:30:00,MOST (Madison-Oglethorpe Stream Team),Gina's Creek,7146,34.0361,-83.1714,180.43,0.0
2022-11-20 13:45:00,MOST (Madison-Oglethorpe Stream Team),S.Fork Broad River at Watson Mill  Bridge State Park,7211,34.0265,-83.075,159.69,100.0
2022-11-20 15:48:00,"Bet Haverim, Haverim Beyachad ",South Fork Peachtree Creek,1180,33.8044,-84.293,273.74704,33.0
2022-11-21 09:30:00,Upper Chattahoochee Trout Unlimited,Crooked Creek,2370,33.9472,-84.2293,285.93338,166.0
2022-11-21 10:34:00,Upper Chattahoochee Trout Unlimited,Marlborough Creek,2372,33.9819,-84.3103,266.704529,66.0
2022-11-21 17:15:00,Sope Creek Stewards,Sope Creek near Cross Creek Mill Ruins,7519,33.9386,-84.4362,275.25,0.0
2022-11-22 10:00:00,Upper Chattahoochee Trout Unlimited,Ball Mill Creek,2368,33.9787,-84.3208,268.422729,0.0
2022-11-23 00:33:00,Flint Riverkeeper,Potato Creek Pobiddy Rd,5455,32.7936,-84.3595,119.83,33.0
2022-11-23 12:10:00,Mountain Park Watershed Preservation Society,Indian Creek at Mountain Park Road,7504,34.0827,-84.4163,280.58,466.0
2022-11-23 13:50:00,Flint Riverkeeper,Bell Creek,5457,32.8379,-84.3588,160.71,66.0
2022-11-23 14:50:00,Flint Riverkeeper,Town Branch Creek,5456,32.8839,-84.3378,207.04,200.0
